"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SNX29P2",11.9720833615499,0.287089896885285,0.83544234227805,0.572940393582722,0.692252641302723
"NPIPB11",48.5183526264024,-0.540607520126487,0.85869168346808,0.31420316010604,0.448669234365568
"RP11-345J4.5",323.794969500482,0.697007558325528,0.478960104403837,0.0995215750515886,0.183724282727355
"SLX1B",3.67086424773322,-0.0905151811444347,0.900088592391594,0.828242922431238,NA
"SULT1A4",3.69811231032382,-0.132160699719974,0.949689653013043,0.719749406770398,NA
"RP11-231C14.4",22.7474427620463,1.39078508141321,0.967779837919681,0.0354041262306908,0.0803076826238971
"SPN",20.4510823153837,5.52659585559758,2.937030136006,0.000788273605830281,0.00316965627377889
"QPRT",2365.76510701572,0.456917132073731,0.551134693691354,0.326053991313321,0.460597668137154
"C16orf54",34.7401187040049,7.60646647051699,2.72101634846504,4.0258848116601e-06,2.81264729171904e-05
"AC009133.17",45.2348154539249,8.06762833746255,2.69090107404405,5.84309287333188e-07,4.77588554253706e-06
"KIF22",2121.26856097365,1.21508888668988,0.550140335010659,0.0105122504712329,0.0294893787583783
"MAZ",425.159133311139,-0.697776017174816,0.565985803068623,0.138532873275588,0.239635229829599
"AC009133.14",5.38411853933886,-0.196787155305909,0.875589066356107,0.670577637773773,0.77113856453274
"PRRT2",244.216513420173,0.880618964263713,0.703666071181327,0.105163358895908,0.19187513453726
"PAGR1-ENSG00000185928",116.26228678111,0.617987173648317,0.549453966612743,0.185828748041861,0.301122246196459
"AC009133.12",44.8044042451639,0.809631043917128,0.609142818953872,0.106269518833363,0.193402998868205
"MVP",2951.62114559102,-6.14953962734932,0.519755171247566,1.59207099537343e-33,2.80797619674196e-31
"CDIPT",1531.05037364567,-0.98611977135314,0.363321659557405,0.0035621253362353,0.0117885641646198
"CDIPT-AS1",5.466083520474,0.480354144769021,1.07534137902979,0.233635577482334,0.359331797803471
"SEZ6L2",1245.8196505663,1.15420805445029,0.363725895085024,0.000697138103052636,0.00284066012999251
"ASPHD1",169.855485669385,0.390842398359226,0.402746667756433,0.291664218081115,0.42510242917275
"KCTD13",214.808099331224,-1.35611677868262,0.412402330290474,0.000356794389619225,0.00157476228391802
"CTD-2574D22.2",25.1314677599085,2.16409284875048,0.983726492371491,0.00381874309862912,0.0125112344462462
"TMEM219",1055.37220566562,-1.06508377132907,0.373704359773935,0.00214422789813181,0.00760391482109032
"TAOK2",978.267272806573,-0.753092291486167,0.391341093537509,0.036183159207402,0.081775758057935
"HIRIP3",266.503768098833,0.422100566578952,0.415544376204444,0.266546468565393,0.396557308095553
"INO80E",701.669941946127,-0.527793887605773,0.321830235187024,0.0824301700497738,0.157901502712665
"DOC2A",149.726974196995,6.79027061486402,1.1232051164676,7.44754005733336e-10,1.00285363496577e-08
"C16orf92",2.30701388716531,0.393745168258809,1.11147668028217,0.140294510515372,NA
"FAM57B",254.09862378769,7.92245481923861,1.15011555813954,8.82313456112028e-12,1.6114537132442e-10
"ALDOA",26919.2641930719,-0.214104681081459,0.545279655962671,0.635441182454663,0.743340503924398
"PPP4C",2417.37690187267,-0.382248115799338,0.331382032821176,0.219724375764919,0.342771550469207
"TBX6",55.154783729915,2.81895629698677,1.19043830271531,0.00156448234624231,0.0057863974936059
"YPEL3",349.968466056935,-0.935276136839999,0.885020984627584,0.11133992795522,0.200862946642039
"RP11-455F5.3",82.697747960938,0.12014235520222,0.812778452946737,0.808041869410562,0.874438957573148
"GDPD3",34.2704906998998,-1.30434452803236,0.986439353728375,0.0446261100778326,0.0967374045427411
"MAPK3",1206.82486623706,-1.15812713273988,0.385241610861144,0.00116526441751935,0.00447069884222077
"CORO1A",106.113403680397,1.77512514947075,0.703391907755177,0.00226773797853369,0.00797120090539685
"BOLA2B",11.4134106885717,-0.846246992219229,1.06471592228399,0.145398736429534,0.248737473218649
"SULT1A3",10.3225826357329,-0.646816851377887,0.94317921950102,0.237668451539862,0.364350698185097
"RP11-347C12.3",3.49066212737573,-0.363868469760889,1.06464186367864,0.247439479233811,NA
"RP11-347C12.1",4.39975774641833,-0.167874571660544,0.91256569849789,0.69739630778033,0.791939132172759
"CD2BP2",1459.06418570491,-0.663527332389869,0.366188902405156,0.0508283564973858,0.10748820187939
"RP11-347C12.10",14.0674792772346,-0.16406691710654,0.778497650918146,0.745410142354204,0.829256126914399
"TBC1D10B",1011.9602548754,-1.52242428559203,0.327508825060955,1.03650059997548e-06,8.07563698291855e-06
"MYLPF",34.4280832634081,-0.631371088109795,1.10904015117021,0.186267784397832,0.301616331351664
"ZNF48",599.507294874229,2.09894703252024,0.412228870884784,6.64394773024201e-08,6.43643616946978e-07
"SEPT1-ENSG00000180096",3.06356746568206,0.218691461060287,1.00925480814933,0.435163313401646,NA
"ZNF771",198.421267277753,-1.25684482245091,0.841708532826531,0.0382663522948695,0.0857299723268621
"DCTPP1",718.773151973654,0.702335252383404,0.4500357921341,0.0822892520869021,0.157739333515543
"SEPHS2",1630.90736386762,-0.262908818502472,0.359684712063911,0.433832444384932,0.567982364783125
"ITGAL",7.18037694473513,0.424671784690487,0.996929629766928,0.349815594277889,0.485177419656158
"ZNF768",809.696932781341,-0.338667589885877,0.357533937910915,0.310264798082323,0.444966814214046
"ZNF747-ENSG00000169955",121.059967411865,-0.676151407437143,0.661170284508477,0.190695762635197,0.307017788599176
"AC002310.12",29.0143972534167,3.84600678953948,1.23239644748865,0.000177082337235719,0.000850884414228255
"ZNF764",126.244274677842,-0.569056864910321,0.418554174764617,0.134133947850239,0.23344004274217
"ZNF688",128.052238576897,-1.88672457534619,0.626495833114041,0.000482786062815088,0.00204504856841145
"ZNF785",113.139546312833,-0.5911575751599,0.612230367392872,0.232182241596589,0.357585696971375
"RP11-146F11.5",5.78603326295541,0.64542380125873,1.18484314274288,0.14980461189342,0.254742950967566
"ZNF689",349.07000887755,0.846775350736855,0.396881889093968,0.0204621179130354,0.0512907205316298
"PRR14",320.637981594307,-1.83356152490481,0.48640955414118,3.45082483812146e-05,0.000195960665523374
"FBRS",684.903553134409,-3.18122710391956,0.414484355514127,1.63148075439691e-15,4.83531116500831e-14
"RP11-146F11.1",5.83212867493987,-0.010074162195549,0.902017774270894,0.978885199856698,0.988104413587069
"SRCAP",1219.82470336367,-0.164900377760708,0.403503264574419,0.652600348792126,0.756802699334129
"PHKG2",402.963778519305,-0.0437783454690743,0.361277479663361,0.892563207004631,0.933226858596498
"C16orf93",12.1866370591946,-0.139260102990557,0.75275758532496,0.780944515990859,0.855406225199437
"RNF40",1454.6260545359,-0.998557979559435,0.296655749850615,0.000418156134917205,0.00180658714389062
"ZNF629",348.203366701633,-0.0249380996574661,0.45394190251523,0.949294282814216,0.969448464340812
"BCL7C",503.147360053036,-3.01810201450982,0.565788745022402,9.21366941870466e-09,1.02761260286731e-07
"MIR4519",10.7298048606175,0.00315319375965601,0.847083045121229,0.998055635730355,0.998777375913061
"CTF1",118.22237734832,-3.95963377346478,0.866977997520653,3.2644537600521e-07,2.79788104541864e-06
"FBXL19-AS1",27.1189623715959,-0.736858501305992,0.720872208883289,0.172458977188362,0.284219219459384
"FBXL19",894.41801457169,0.429062625785377,0.364169481072072,0.208041096958554,0.328707125793465
"ORAI3",367.413111985566,-1.47019356532871,0.675643103543051,0.00770622099442968,0.0226453635559931
"SETD1A",793.532624896052,0.18611925228298,0.319447777129963,0.540978314759406,0.665267611082214
"HSD3B7",282.890217440451,-2.83259823123262,0.557394961383522,3.98223977163232e-08,4.0000275539735e-07
"STX1B",167.330108373885,0.890983250349531,0.492263316314848,0.0396084276894819,0.0881249382998515
"STX4",705.240610839988,-1.49634709253559,0.40533679456888,6.73107931765785e-05,0.000355734773574221
"ZNF668-ENSG00000167394",307.2968723822,-1.42783076337923,0.438786231733133,0.000365348336274632,0.00160621128288872
"ZNF646",545.034307282964,0.0419873755563642,0.382982488116551,0.909857418368875,0.944243424342558
"PRSS53",14.1710824278895,-0.462001003708115,0.845626153565583,0.383500034960123,0.518227719442095
"VKORC1",138.608210892915,-1.59693988722889,0.670804784182858,0.00401907954555959,0.0130936691460733
"BCKDK",1393.17642455069,-0.248017325318893,0.350644834263307,0.448416012805455,0.58224497079539
"KAT8",740.27919497835,0.351376071516625,0.495548177782601,0.418918830332791,0.553014619857155
"PRSS8",1070.83733359274,13.1983674907067,2.91277880111295,2.34034559531266e-17,8.57496240959715e-16
"PRSS36",10.4439589606313,0.0943180318544763,0.770955544590798,0.855490864727223,0.908302682745676
"FUS",6474.23457081089,0.259833769392613,0.335900585777395,0.407761175639268,0.541934363900002
"RP11-388M20.1",5.6348477457521,0.220489870301833,0.986600763493182,0.528041848763641,0.653243904501299
"PYCARD",118.594343481226,0.17185212953891,0.539455664624853,0.710353384346047,0.802053714422554
"TRIM72",14.0611451177067,0.133422186982645,0.867461828705577,0.776925163597495,0.852093134982561
"PYDC1",22.4980446119661,6.11716545713316,2.65057182355677,0.000112683759459248,0.000566093502561258
"RP11-388M20.9",12.417797863271,0.388736473134889,0.971160794209249,0.396702230986488,0.531310189117501
"ITGAM",23.6049563321138,3.01125873686719,1.56729627648042,0.00446536243009676,0.0142713753264949
"ITGAX",7.6692225295951,0.861572704304376,1.42408526675272,0.0638210857312593,0.128961174020595
"ITGAD",2.31933689159704,0.21850070387956,1.04297523943023,0.321561802086054,NA
"COX6A2",2.5531017550548,-0.0535311669795728,0.973700275322674,0.853338581580718,NA
"ZNF843",17.255603477153,-1.25533721293314,1.11326219577007,0.0575355597750744,0.118904620373761
"RP11-452L6.1",15.1519129822516,-0.450336688513859,0.816767869627022,0.397674223737494,0.532382741854257
"RP11-452L6.5",57.9760083594957,-0.827684923632034,0.752182935246998,0.134630307603768,0.234167962273208
"ARMC5",274.721207155251,-1.65735719677656,0.412470920186543,1.52749761735358e-05,9.34683065856834e-05
"TGFB1I1",1239.79252711313,-5.66264525637581,0.558914322914231,2.23061595914968e-25,1.95750151732209e-23
"SLC5A2",8.95949911484824,0.61522221991907,1.11834862516459,0.184380268716809,0.299341308024131
"C16orf58",625.68005743921,-0.829538638718575,0.46813212587233,0.0458208461379475,0.0987797509912133
"RP11-452L6.7",3.68967746361585,-0.329705008472341,0.995301351592473,0.407517201962424,NA
"AHSP",4.4038163446013,0.337572405454254,1.08585241358384,0.167828771856731,0.278095777089587
"CTD-2358C21.4",20.9439725627258,0.881775173745833,1.14648980159168,0.128906904963058,0.226048856641526
"ZNF720",348.91608788092,1.35870379615015,0.344957118684317,3.058064310098e-05,0.00017587780351235
"ZNF267",388.167482063965,1.62340931915142,0.562597151203205,0.000955054930219649,0.00375879199182925
"SHCBP1",530.198907762722,-0.745563001544082,0.71825619743592,0.164686311208777,0.274147010145823
"RP11-46D6.1",35.4772517464888,-0.909539042028444,0.771351251055911,0.106583565174516,0.193896080239614
"VPS35",2403.51311473336,-0.269076029274491,0.355158235818698,0.415844752831151,0.549922130293141
"ORC6",933.973026651749,1.93916102065388,0.508772706217209,2.65595087562147e-05,0.000154579606122388
"MYLK3",6.10202890848847,0.874266772116659,1.31976521139672,0.105387334917645,0.192225302156386
"C16orf87",450.346643731559,1.35740180469503,0.424879773990596,0.00050045671126198,0.00211243928568818
