Source,Target,Weight
ZBTB12,CNGA3,0.13285222192572
ZNF263,CNGA3,0.0730286646078847
ESR1,MIR28,0.143503348934752
FOXA3,MIR28,0.0773457429878815
FOXO3,MIR28,0.0807587670782385
GFY,MIR28,0.21376513928766
GFY-STAF,MIR28,0.240578910317002
THAP11,MIR28,0.377232297138805
ZNF143,MIR28,0.106948524422722
NR1H4,SYNE1,0.0696913192702803
TEAD2,SYNE1,0.0533565133923556
ZFP809,SYNE1,0.106400540125764
HAND2,MIR8055,0.0824067522733153
PSE,MIR8055,0.0563857673133485
VDR,MIR8055,0.126780273069732
ZEB2,MIR8055,0.0733084714558999
HAND2,LOC728392,0.0849606618121538
RFX5,LOC728392,0.1328140026946
RFX6,LOC728392,0.352501824840642
SREBF1,LOC728392,0.15262664172605
SREBF2,LOC728392,0.121282664585985
ZIC3,LOC728392,0.12929502835039
ZIC1,LOC728392,0.0759620198159301
BCL11A,SH3GL2,0.0528175287308595
EBNA1,SH3GL2,0.262843307180872
KLF1,SH3GL2,0.102765739304367
ERG,SH3GL2,0.0859521995711917
ETS1-DISTAL,SH3GL2,0.14492470694591
EWS:FLI1-FUSION,SH3GL2,0.0921707723581887
KLF3,SH3GL2,0.115113472915649
KLF4,SH3GL2,0.0658927133956283
NFYA,SH3GL2,0.132764738456322
THRB,SH3GL2,0.206835945934275
THRA,SH3GL2,0.155494019087101
CTCFL,PLA2G4D,0.0930251533352108
EBF1_2,PLA2G4D,0.0509028855058133
UNKNOWN-ESC-ELEMENT,PLA2G4D,0.208361091949208
GATA:SCL,PLA2G4D,0.174144068846535
NKX3-1,PLA2G4D,0.0503079160990376
NR1D1,PLA2G4D,0.137520812041475
SLUG,PLA2G4D,0.1253836348365
ZIC3,PLA2G4D,0.187486612811569
ZIC1,PLA2G4D,0.0759620198159301
KLF1,ACSBG2,0.253202301593717
ETS1,ACSBG2,0.0765776766964313
ETS:RUNX,ACSBG2,0.215035957941991
IRF1,ACSBG2,0.0811970610130993
IRF8,ACSBG2,0.129587224306964
KLF10,ACSBG2,0.24331281256509
KLF14,ACSBG2,0.210133669500168
KLF3,ACSBG2,0.184693979176209
KLF4,ACSBG2,0.27025579264643
KLF5,ACSBG2,0.130669401251731
KLF6,ACSBG2,0.167334325200197
KLF9,ACSBG2,0.336720204347704
NR4A1,ACSBG2,0.12670196455337
PRDM1,ACSBG2,0.0789162378152748
IRF8_2,ACSBG2,0.198585500904454
PU.1-IRF,ACSBG2,0.229751355389391
SPI1,ACSBG2,0.139517270134362
SP1,ACSBG2,0.218508765325063
SP2,ACSBG2,0.139556132196587
SP5,ACSBG2,0.149508677112641
SPIB,ACSBG2,0.0505355951883999
NR2C2,ACSBG2,0.0625841201401507
ZSCAN22,ACSBG2,0.226170493941578
CEBP:AP1,CCL20,0.113456137449962
EBF1_2,CCL20,0.0746689358297079
MYNN,CCL20,0.0829559637932916
RORG,CCL20,0.0576685660018994
VDR,CCL20,0.119777796970439
ZNF263,CCL20,0.0587889621777863
DMC1,EPHB1,0.0877006417361385
ERG,EPHB1,0.0859521995711917
EWS:FLI1-FUSION,EPHB1,0.0545463353275246
RFX1,EPHB1,0.123696436944051
NR2C2,EPHB1,0.0721763290025586
X-BOX,EPHB1,0.0531793842034805
ZEB2,EPHB1,0.100583210826334
ZFP281,EPHB1,0.0642229303821911
ZNF136,EPHB1,0.0845184524514748
GLI3,LINC02575,0.0568881690410817
HOXB13,LINC02575,0.0517420138539023
KLF10,LINC02575,0.117856316360009
KLF14,LINC02575,0.141730946701366
KLF3,LINC02575,0.127539982556824
KLF9,LINC02575,0.151121890988886
RBPJ:EBOX,LINC02575,0.0628407266292139
SP5,LINC02575,0.155909404858967
TBP,LINC02575,0.0514071572876686
ZFP281,LINC02575,0.0829329387519136
FOS,MACF1,0.0889976995873701
BACH1,MACF1,0.27812971396661
BACH2,MACF1,0.219137161949271
CEBPB,MACF1,0.0921950830617756
UNKNOWN-ESC-ELEMENT,MACF1,0.107579784567305
MAFA,MACF1,0.107852987786701
MAFB,MACF1,0.0774367328087585
MAFK,MACF1,0.170108608929484
NFE2L2,MACF1,0.21665606764281
NFE2,MACF1,0.297529772307377
NFE2L2_2,MACF1,0.293246530219152
RBPJ:EBOX,MACF1,0.0947214093023136
RORA,MACF1,0.146883354882016
RORC,MACF1,0.152009173230618
RORG,MACF1,0.195477237196804
ZIC1,MACF1,0.106096656330927
ATOH1,SOAT2,0.097305940977401
CTCFL,SOAT2,0.142036291475986
MYC,SOAT2,0.11011400009867
EGR1,SOAT2,0.0843914640887478
EGR2,SOAT2,0.158747387306786
ETS:E-BOX,SOAT2,0.160414131482275
KLF14,SOAT2,0.202550190960823
KLF3,SOAT2,0.177511335050092
KLF5,SOAT2,0.080248885134017
KLF6,SOAT2,0.128219688791006
KLF9,SOAT2,0.195718298860977
MYCN,SOAT2,0.129691421385078
NFKB1,SOAT2,0.272945573305076
PRDM10,SOAT2,0.0728119720864895
SP1,SOAT2,0.361771916880523
SP2,SOAT2,0.214131202382055
SP5,SOAT2,0.240816816264845
TCF12,SOAT2,0.0559880886164515
TCF21,SOAT2,0.0870473500164306
USF1,SOAT2,0.100972474279682
WT1,SOAT2,0.0809547721259082
ZFP281,SOAT2,0.0753648881590757
ZNF692,SOAT2,0.156390184085913
FOS,FAM151A,0.113182934230566
BACH2,FAM151A,0.139837692220341
BATF,FAM151A,0.0649738155513947
FRA2,FAM151A,0.0591663040361059
HAND2,FAM151A,0.126130663019077
JUN,FAM151A,0.0719667076233125
NFE2,FAM151A,0.136973762771578
NFE2L2_2,FAM151A,0.151315500029712
RFX1,FAM151A,0.414127763697008
RFX2,FAM151A,0.497685463540281
RFX3,FAM151A,0.536330482608066
RFX5,FAM151A,0.152421695482109
X-BOX,FAM151A,0.418540974546718
ZNF165,FAM151A,0.0547668263963553
ZNF263,FAM151A,0.109785922478629
FOS,MDM4,0.0761278118016901
FOXA1:AR,MDM4,0.119888480798789
BACH2,MDM4,0.116736679893609
BATF,MDM4,0.0647049368321554
E2F1,MDM4,0.150369194204751
E2F3,MDM4,0.0662482574355874
E2F7,MDM4,0.0712999748896022
ELF3,MDM4,0.0991835921943448
ELF5,MDM4,0.128228104034556
FOXA2,MDM4,0.106274895864437
FOXL2_2,MDM4,0.0564907241009499
FOXO3,MDM4,0.0807587670782385
FOXP1,MDM4,0.0670827690875625
FRA2,MDM4,0.115597174102162
HNF1A,MDM4,0.101049847768982
JUN,MDM4,0.0657544462689775
MAFK,MDM4,0.0792405168878806
NFE2,MDM4,0.0792245045494602
PGR,MDM4,0.0662376215027682
SOX4,MDM4,0.112987805770766
ZEB2,MDM4,0.140984210714746
TCF3,CLVS1,0.0705989383505901
ETS:E-BOX,CLVS1,0.212547091223085
GFI1B,CLVS1,0.0882451781208097
GLIS3,CLVS1,0.161708793326663
HOXA1,CLVS1,0.0720897805602214
MAFF,CLVS1,0.0803100125281323
MYF5,CLVS1,0.0775804347802015
MYOD1,CLVS1,0.180184752735169
MYOG,CLVS1,0.104208427620355
TCF12,CLVS1,0.111110680506544
TCF21,CLVS1,0.0686269078396729
FOS,LOC100506585,0.0901102649116208
TFAP2C,LOC100506585,0.0712787614631549
TFAP2A,LOC100506585,0.0864990735235154
ATF3,LOC100506585,0.124526857852634
BATF,LOC100506585,0.101628804837338
CTCFL,LOC100506585,0.186711358499587
CTCF,LOC100506585,0.263500339008825
EBF1_2,LOC100506585,0.130476493481201
FOSL1,LOC100506585,0.0564145778346668
FRA2,LOC100506585,0.0863546118425852
GLIS3,LOC100506585,0.0568758968109057
JUN,LOC100506585,0.0950823881870649
JUNB,LOC100506585,0.0552007958310589
PAX5_2,LOC100506585,0.0780078005862866
PRDM9,LOC100506585,0.0760212187167319
ZNF136,LOC100506585,0.0511246622368529
DMC1,AMPD3,0.0980041139960387
ETS:E-BOX,AMPD3,0.189624785943394
PSE,AMPD3,0.0590833788236302
SP5,AMPD3,0.142097594187675
TBX6,AMPD3,0.0541572471917508
WT1,AMPD3,0.102007899871397
POU3F3,POU4F1,0.129143963040841
NFAT:AP1,POU4F1,0.0643106476083545
NFATC1,POU4F1,0.148548112125
POU3F1,POU4F1,0.120846065387673
RARG,POU4F1,0.0539158348924295
RFX1,POU4F1,0.174694040075998
RFX2,POU4F1,0.24530763436062
RFX3,POU4F1,0.253036451168765
RFX5,POU4F1,0.0941677564037973
RORG,POU4F1,0.0762178665955062
X-BOX,POU4F1,0.173904351283761
GATA2,PRKD1,0.0944573810359533
GATA3_2,PRKD1,0.142322701952619
GATA6,PRKD1,0.0561684904000402
GATA1,PRKD1,0.0901800413060507
IRF1,PRKD1,0.139640167753697
IRF8,PRKD1,0.0614028303269138
ISRE,PRKD1,0.0591685831645671
PRDM1,PRKD1,0.0742968534986068
SIX1,PRKD1,0.103910212427076
ATF1,PID1,0.0779086292786254
ATF2,PID1,0.0754554104664222
ATF7,PID1,0.105206393690437
CTCFL,PID1,0.0962365622155318
FOXF1,PID1,0.0570453704657185
HOXB4,PID1,0.0580823739155993
C-JUN-CRE,PID1,0.173532327391852
JUND,PID1,0.21628848512944
MYBL1,PID1,0.0692698558225181
NANOG,PID1,0.066871043897429
NEUROD1,PID1,0.075664973406477
NEUROG2,PID1,0.110470128530542
OCT:OCT,PID1,0.0636166237723003
PAX8,PID1,0.126514959141163
POU1F1,PID1,0.0631578761204792
SLUG,PID1,0.0761260001867594
ZIC3,PID1,0.0854320907684901
CEBP:CEBP,CSMD1,0.104289891853048
ETS1-DISTAL,CSMD1,0.056631445673636
KLF10,CSMD1,0.0785100269964458
MNT,CSMD1,0.123154004370267
NFKB-P65-REL,CSMD1,0.157242461252048
RELA,CSMD1,0.106501639926738
SPI1,CSMD1,0.108822844605761
SCRT1,CSMD1,0.120782600425905
SOX2,CSMD1,0.119788666660023
SOX4,CSMD1,0.10163114240499
FOS,ZFPM2-AS1,0.114010257862009
ATF3,ZFPM2-AS1,0.0878150072335416
BACH2,ZFPM2-AS1,0.0671389875896073
BATF,ZFPM2-AS1,0.0635132448428643
POU3F3,ZFPM2-AS1,0.0779133044139305
FOXF1,ZFPM2-AS1,0.111428881903253
FOXL2_2,ZFPM2-AS1,0.106277116553707
FRA2,ZFPM2-AS1,0.10039947800884
JUN,ZFPM2-AS1,0.101004615834905
MAFF,ZFPM2-AS1,0.0509171446684942
POU2F2,ZFPM2-AS1,0.167705355625855
POU5F1,ZFPM2-AS1,0.107371507289459
POU3F1,ZFPM2-AS1,0.0539170621154471
ZFX,ZFPM2-AS1,0.0507907991368716
EBF1_2,GADL1,0.0847840001368092
HOXD12,GADL1,0.0510939816614127
MNT,GADL1,0.0578895830234518
IRF:BATF,FAM172BP,0.159749619437835
BZIP:IRF,FAM172BP,0.203311595184463
FOXK2,FAM172BP,0.0694170057062487
FOXL2_2,FAM172BP,0.0678402578853847
FOXO3,FAM172BP,0.0807587670782385
FOXP1,FAM172BP,0.131484277335424
GFY,FAM172BP,0.106831821357667
MYNN,FAM172BP,0.247658935223171
PRDM10,FAM172BP,0.0504414496511918
PU.1-IRF,FAM172BP,0.0896556080031918
ATF3,BCAR1,0.0503764652704498
ERG,BCAR1,0.163921067353075
UNKNOWN-ESC-ELEMENT,BCAR1,0.0544280544043035
ETS1,BCAR1,0.196263419637561
ETS1-DISTAL,BCAR1,0.186551702628915
ETV1,BCAR1,0.057924704977432
EWS:ERG-FUSION,BCAR1,0.0703007815965021
EWS:FLI1-FUSION,BCAR1,0.113503940708458
GFI1B,BCAR1,0.0705444730242847
HAND2,BCAR1,0.0693306910206768
KLF14,BCAR1,0.0545819247950353
RELA,BCAR1,0.0967009200297191
PRDM15,BCAR1,0.0784880538605114
SPI1,BCAR1,0.159248854007458
RUNX,BCAR1,0.0553997228382944
SP1,BCAR1,0.0779506470571808
SP2,BCAR1,0.0529469715396217
SRF,BCAR1,0.145563973259702
ZEB2,BCAR1,0.114602246870028
ZIC3,BCAR1,0.0524024351549506
ZNF165,BCAR1,0.224592927972036
ZNF263,BCAR1,0.0535290258851169
ZNF467,BCAR1,0.0781661123555583
CTCFL,GZMH,0.135678049021746
T,GZMH,0.161902051732341
CTCF,GZMH,0.0943935069998463
GATA_2,GZMH,0.0554523765496689
MYF5,GZMH,0.0518496588443041
RBPJ:EBOX,GZMH,0.0879941233549214
ZNF143,GZMH,0.060348762633169
ZNF415,GZMH,0.105756598676666
BCL6,NRXN3,0.0550293352437412
GLIS3,NRXN3,0.0936317521410582
LEF1,NRXN3,0.0615874981714685
NFE2L2,NRXN3,0.0830758810138695
SOX15,NRXN3,0.0688318540836138
SRF,NRXN3,0.0636837119639296
STAT5A,NRXN3,0.123475770557646
TBP,NRXN3,0.0949371083574564
TCF7L1,NRXN3,0.0673054224064718
TCF7,NRXN3,0.166945879895528
TEAD1,NRXN3,0.0608198993935488
TEAD2,NRXN3,0.166825670478993
TEAD4,NRXN3,0.0574580095955922
TEAD,NRXN3,0.0842053937036016
FOS,NINL,0.0547172699621204
ATOH1,NINL,0.0514968030071455
CTCFL,NINL,0.114966030835962
CHR,NINL,0.0732540061295944
TCF3,NINL,0.0593403359478412
HAND2,NINL,0.0640282694359215
JUN,NINL,0.0562656163360054
MYOD1,NINL,0.151248937790804
TCF12,NINL,0.067899924299717
ZIC1,NINL,0.0759620198159301
AR-HALFSITE,OSBPL1A,0.0631993679463128
MEF2A,OSBPL1A,0.110090916618101
MEF2C,OSBPL1A,0.0504070874066988
MYOG,OSBPL1A,0.104208427620355
NFYA,OSBPL1A,0.0666385727943788
TP53,OSBPL1A,0.057200468079468
P53_2,OSBPL1A,0.057200468079468
TP63,OSBPL1A,0.0628007542223546
P73,OSBPL1A,0.0711317868969983
RORA,OSBPL1A,0.0595113290216283
RORG,OSBPL1A,0.0710577444416025
TCF12,OSBPL1A,0.0727400918811723
TCF21,OSBPL1A,0.13355670637702
ZBTB18,OSBPL1A,0.0884895123796967
ZNF467,OSBPL1A,0.0969841747900218
AR,SORCS3-AS1,0.0674629160270651
ELF3,SORCS3-AS1,0.0634534615501493
ERG,SORCS3-AS1,0.122710041833849
ETS1,SORCS3-AS1,0.077713617697208
ETS1-DISTAL,SORCS3-AS1,0.144881520383528
EWS:ERG-FUSION,SORCS3-AS1,0.15987210798283
EWS:FLI1-FUSION,SORCS3-AS1,0.174003288834657
NR3C1,SORCS3-AS1,0.10354239615694
GRE,SORCS3-AS1,0.0784977547662697
JUND,SORCS3-AS1,0.0671960242403305
TP53,SORCS3-AS1,0.125403971675078
P53,SORCS3-AS1,0.15199590753419
P53_2,SORCS3-AS1,0.125403971675078
TP63,SORCS3-AS1,0.163012980759235
P73,SORCS3-AS1,0.232183068579191
PGR,SORCS3-AS1,0.0709039909292532
RBPJ:EBOX,SORCS3-AS1,0.102554773823721
SIX1,SORCS3-AS1,0.0925224009723297
SIX4,SORCS3-AS1,0.102568448594488
SOX15,SORCS3-AS1,0.0991955722285644
SOX17,SORCS3-AS1,0.0651781189642311
SREBF2,SORCS3-AS1,0.0903093672364304
TFCP2L1,SORCS3-AS1,0.0506473893613851
TEAD1,SORCS3-AS1,0.0827673805229188
TEAD2,SORCS3-AS1,0.13796904063886
ZEB2,SORCS3-AS1,0.105035926569372
GATA,ABHD12,0.0715268358302862
NR5A2,ABHD12,0.0934958810212513
NR5A2_2,ABHD12,0.122824933283974
P53,ABHD12,0.0769681673727966
SLUG,ABHD12,0.0575270262805349
SOX4,ABHD12,0.0802234056466038
TBP,ABHD12,0.0884109701065697
DUX4,TRIM23,0.0845327116141556
FOXA1,TRIM23,0.0711056061392893
FOXA1_2,TRIM23,0.0934206113428379
FOXA3,TRIM23,0.0792951575317599
GATA3,TRIM23,0.0724462596272416
HNF1B,TRIM23,0.159925988917223
HNF1A,TRIM23,0.161574850700169
MAFB,TRIM23,0.139655128186674
POU2F2,TRIM23,0.0566603730733367
POU5F1,TRIM23,0.090936244441664
OCT4-SOX2-TCF-NANOG,TRIM23,0.210043673145543
PIT1+1BP,TRIM23,0.0835781074240287
PRDM10,TRIM23,0.056682696844419
RORA,TRIM23,0.110660581855037
RORG,TRIM23,0.0933139598186884
SIX1,TRIM23,0.072759143057541
BATF,NRP2,0.0698747598918174
ETS1-DISTAL,NRP2,0.0552571312114863
KLF3,NRP2,0.105495609248254
KLF4,NRP2,0.0658927133956283
POU2F2,NRP2,0.0535291427634996
OCT4:SOX17,NRP2,0.156028796126823
PAX8,NRP2,0.0804437798370519
SOX9,NRP2,0.0941772819919816
SPDEF,NRP2,0.0516330832012915
MYC,LOC101928429,0.0810708907990508
DMC1,LOC101928429,0.0693109970132037
C-JUN-CRE,LOC101928429,0.0987415581512399
MEF2A,LOC101928429,0.0882366459988777
MYCN,LOC101928429,0.0731616722073172
NPAS2,LOC101928429,0.0888056099655184
PAX5_2,LOC101928429,0.0528687214624512
RFX1,LOC101928429,0.237846644366271
RFX2,LOC101928429,0.128545896356925
RFX3,LOC101928429,0.0779113759206171
STAT6_2,LOC101928429,0.0888143758442157
X-BOX,LOC101928429,0.272422075029278
POU3F3,BSN,0.0889608244576504
DMRT1,BSN,0.11138920169235
DMRT6,BSN,0.112960280911656
ETS:E-BOX,BSN,0.119104109972962
HOXA10,BSN,0.0646120185179649
HOXD12,BSN,0.0805551649356979
IRF1,BSN,0.225981501596866
IRF3,BSN,0.106443843566528
IRF8,BSN,0.120650644731916
ISRE,BSN,0.221370824719704
NFYA,BSN,0.0830906661292722
POU2F2,BSN,0.167705355625855
POU5F1,BSN,0.107371507289459
POU3F1,BSN,0.108672889640847
ZNF669,BSN,0.0731595099572385
FOS,DROSHA,0.0659250302684254
BATF,DROSHA,0.0531613264933643
ELF3,DROSHA,0.0533319689320034
ERG,DROSHA,0.122710041833849
ETS1,DROSHA,0.077713617697208
ETS1-DISTAL,DROSHA,0.100783306617396
ETS:E-BOX,DROSHA,0.109188264869052
EWS:ERG-FUSION,DROSHA,0.167768762148431
EWS:FLI1-FUSION,DROSHA,0.147706821526833
FOXA1,DROSHA,0.179443568471724
FOXA1_2,DROSHA,0.186064378212541
FOXA2,DROSHA,0.197589463327685
FOX:EBOX,DROSHA,0.0839324242409703
FOXK2,DROSHA,0.0799912267395102
FOXL2_2,DROSHA,0.131583916156616
FOXM1,DROSHA,0.104772482694925
FOXO3,DROSHA,0.0807587670782385
FOXP1,DROSHA,0.11377428040748
MEF2A,DROSHA,0.0826123413483607
MEF2B,DROSHA,0.0667046675197559
MEF2C,DROSHA,0.0727707140174212
PBX1,DROSHA,0.0903004260401591
PBX3,DROSHA,0.0719787460967234
SOX15,DROSHA,0.100330344445515
SOX2,DROSHA,0.0899730496904138
SOX9,DROSHA,0.0570967385148842
ZNF528,DROSHA,0.159720750477325
ZNF675,DROSHA,0.0978572563082646
ATOH1,TXNL4A,0.0511366422710724
POU3F3,TXNL4A,0.0849051445804047
GATA2,TXNL4A,0.0594606622427584
GATA1,TXNL4A,0.0854458824176404
MNT,TXNL4A,0.066076446213122
NEUROD1,TXNL4A,0.0954446527340253
NEUROG2,TXNL4A,0.0860548187911404
POU2F2,TXNL4A,0.148483244622641
POU5F1,TXNL4A,0.220153828560574
OCT4-SOX2-TCF-NANOG,TXNL4A,0.30633544809388
POU3F1,TXNL4A,0.110732052986015
ZEB2,TXNL4A,0.133854454056769
ZNF7,TXNL4A,0.123858138186419
FOS,PMFBP1,0.0757239385505136
ATF3,PMFBP1,0.0685372036810047
BACH2,PMFBP1,0.115096233354211
BATF,PMFBP1,0.0698747598918174
ELF1,PMFBP1,0.0727418450569118
ELF4,PMFBP1,0.0545994565524297
ELF5,PMFBP1,0.050410476879795
ETS1,PMFBP1,0.0586858170051156
ETS,PMFBP1,0.103350949366193
EWS:ERG-FUSION,PMFBP1,0.124378597624269
EWS:FLI1-FUSION,PMFBP1,0.0688796573421093
FRA2,PMFBP1,0.0805365228336684
IRF1,PMFBP1,0.0806344084791207
IRF3,PMFBP1,0.0982413186735853
IRF8,PMFBP1,0.165473504470352
ISRE,PMFBP1,0.0538947383443648
JUN,PMFBP1,0.0725696831992984
MAFK,PMFBP1,0.087562959001401
MITF,PMFBP1,0.05743346513524
NFAT:AP1,PMFBP1,0.0747601009681591
NPAS2,PMFBP1,0.0783963043301472
NFE2L2_2,PMFBP1,0.052177327390006
IRF8_2,PMFBP1,0.249827204538523
PU.1-IRF,PMFBP1,0.279891304949603
RFX1,PMFBP1,0.204588082440352
RFX2,PMFBP1,0.222000682323695
RFX3,PMFBP1,0.259757075048348
RFX5,PMFBP1,0.152421695482109
SPIB,PMFBP1,0.237910927476718
X-BOX,PMFBP1,0.184899042298533
ZNF519,PMFBP1,0.109007161815168
FOS,KCNK9,0.076551262181957
ATF3,KCNK9,0.0853176668318958
ATOH1,KCNK9,0.0525662402082059
BACH1,KCNK9,0.127440811249163
BACH2,KCNK9,0.120516409909466
BATF,KCNK9,0.060394053006438
FRA2,KCNK9,0.0973486600262521
JUN,KCNK9,0.0817673690811403
JUNB,KCNK9,0.0533946741842842
MYF5,KCNK9,0.0977408454391656
MYOD1,KCNK9,0.144735422405241
MYOG,KCNK9,0.104208427620355
NFE2L2,KCNK9,0.0859783218897093
ZNF143,KCNK9,0.0818895654301795
TCF12,KCNK9,0.0706036719250866
TCF21,KCNK9,0.0561876584547915
ZFP281,KCNK9,0.0510181860302774
ZFX,KCNK9,0.0507907991368716
ZIC3,KCNK9,0.151955175417843
AR-HALFSITE,TSPEAR-AS2,0.0672306786807802
E-BOX,TSPEAR-AS2,0.0568725073378094
KLF3,TSPEAR-AS2,0.0760664506508096
MITF,TSPEAR-AS2,0.116392589935147
MNT,TSPEAR-AS2,0.0779668347131749
NFYA,TSPEAR-AS2,0.133634196744703
NPAS2,TSPEAR-AS2,0.0799779610430817
P73,TSPEAR-AS2,0.0554891348010059
PBX3,TSPEAR-AS2,0.0519796276057882
SIX1,TSPEAR-AS2,0.0563654304747711
TFE3,TSPEAR-AS2,0.161422265971646
NR2E1,TSPEAR-AS2,0.138760190410879
FOS,PLB1,0.67769406824984
BACH1,PLB1,0.116401414253036
BACH2,PLB1,0.219137161949271
BATF,PLB1,0.653577265899674
BHLHE40,PLB1,0.0819508097026774
BHLHE41,PLB1,0.0763838923380314
COUP-TFII,PLB1,0.0628648620152269
KLF1,PLB1,0.0816589059420601
EOMES,PLB1,0.0800251214704727
FRA2,PLB1,0.6529708424114
JUN,PLB1,0.598770946912977
MAFA,PLB1,0.107852987786701
MAFB,PLB1,0.119043274774803
MAFK,PLB1,0.171768807915545
NFE2,PLB1,0.152941804284811
NFE2L2_2,PLB1,0.155150571959744
PAX5,PLB1,0.29157785755035
PAX8,PLB1,0.311462318347925
SLUG,PLB1,0.167474111745822
TEAD2,PLB1,0.0841654212967422
TEAD,PLB1,0.627553475858524
THRB,PLB1,0.117951163167512
THRA,PLB1,0.0547207763135992
IRF:BATF,DPT,0.0670470627416691
CHR,DPT,0.0659195954236331
IRF1,DPT,0.0737574597627713
PRDM1,DPT,0.0619852353075568
NR1D1,DPT,0.0610187679615931
ZNF528,DPT,0.0571976045590935
CDX2,LRRC4C,0.0506032677719425
CEBP:AP1,LRRC4C,0.14402684721055
MAZ,LRRC4C,0.09019289792814
OCT4-SOX2-TCF-NANOG,LRRC4C,0.281449176911672
TBOX:SMAD,LRRC4C,0.118951408366056
FOS,RASSF2,0.113182934230566
ATF3,RASSF2,0.0708866929286241
BACH1,RASSF2,0.312175685556305
BACH2,RASSF2,0.219137161949271
BATF,RASSF2,0.0667556264945823
FRA2,RASSF2,0.122590007734888
JUN,RASSF2,0.0861044336645666
C-JUN-CRE,RASSF2,0.115171678350199
JUND,RASSF2,0.0553518611406076
MAFA,RASSF2,0.107852987786701
MAFK,RASSF2,0.136373241641627
NFE2L2,RASSF2,0.229817157918812
NFE2,RASSF2,0.285412756623406
NFE2L2_2,RASSF2,0.360005942958182
PAX5,RASSF2,0.0905115083991882
PAX8,RASSF2,0.18250806122508
ZNF263,RASSF2,0.0859665171730638
ZNF519,RASSF2,0.0883186946234837
IRF:BATF,CFDP1,0.0760144397705395
CTCF-SATELLITEELEMENT,CFDP1,0.1022702918404
DMRT1,CFDP1,0.0766132077247506
UNKNOWN-ESC-ELEMENT,CFDP1,0.143201101437272
ETS:E-BOX,CFDP1,0.244522328507733
IRF3,CFDP1,0.0696770016684081
RFX1,CFDP1,0.19291199045485
RFX2,CFDP1,0.12192023616323
RFX3,CFDP1,0.0683260628827844
RFX6,CFDP1,0.137953671131544
STAT3+IL21,CFDP1,0.0806001631130102
X-BOX,CFDP1,0.242799365830199
ZIC3,CFDP1,0.102397455520701
ZIC1,CFDP1,0.0759620198159301
ATF4,DACH1,0.192827954897739
CEBP:AP1,DACH1,0.0512352876260119
DDIT3,DACH1,0.164118767137293
RAR:RXR,DACH1,0.2642170956903
DUX4,DACH1,0.0846005010760808
GATA,DACH1,0.0750300900320333
MEF2A,DACH1,0.0673414209483216
MEF2C,DACH1,0.11137587755673
PRDM15,DACH1,0.103334235757477
PSE,DACH1,0.0565729480431298
RFX1,DACH1,0.0637535467975508
X-BOX,DACH1,0.103186092407494
ATF3,FRZB,0.0529339395999585
GATA2,FRZB,0.0944573810359533
GATA6,FRZB,0.0588662187887044
GATA1,FRZB,0.0901800413060507
GFY,FRZB,0.0703603895716431
JUN,FRZB,0.0665976653604584
KLF3,FRZB,0.0631984329192517
KLF4,FRZB,0.0708430972919032
POU2F2,FRZB,0.151986791020345
POU5F1,FRZB,0.127589480551868
OCT4-SOX2-TCF-NANOG,FRZB,0.104407062431634
PSE,FRZB,0.0824834244923203
THRB,FRZB,0.0709409829373555
THRA,FRZB,0.157818262604073
CTCFL,ANTXRLP1,0.220121044174246
CHR,ANTXRLP1,0.0680303021355403
CTCF,ANTXRLP1,0.308320159909312
MYF5,ANTXRLP1,0.0562070018271167
NF1:FOXA1,ANTXRLP1,0.151498882212058
ZNF143,ANTXRLP1,0.226684232872427
STAT1,ANTXRLP1,0.0508772307008261
STAT3+IL21,ANTXRLP1,0.110136031673796
STAT4,ANTXRLP1,0.0669030101350782
STAT5A,ANTXRLP1,0.0609963273121282
ZFP809,ANTXRLP1,0.140040067139864
BACH2,UPP2,0.0521259593408404
IRF:BATF,UPP2,0.160474090092564
BZIP:IRF,UPP2,0.227192361640909
HNF1A,UPP2,0.0652180329318992
IRF1,UPP2,0.225981501596866
IRF3,UPP2,0.106443843566528
IRF8,UPP2,0.120650644731916
ISRE,UPP2,0.221370824719704
LHX3,UPP2,0.053629482854987
TEAD1,UPP2,0.0558982091402093
ZBTB18,UPP2,0.157637510185336
NR1H4,MIR4718,0.115087818110662
GLIS3,MIR4718,0.0712388474954869
HAND2,MIR4718,0.0507381454254969
ZNF143,MIR4718,0.135657653743978
ZNF263,MIR4718,0.0696992085611078
ZNF467,MIR4718,0.0682204632640786
TFAP2C,ZNF767P,0.110916253317039
TFAP2A,ZNF767P,0.0978987481340982
BCL11A,ZNF767P,0.0708769335836745
BZIP:IRF,ZNF767P,0.0552554364749381
ETS:E-BOX,ZNF767P,0.134861186005548
FOXA1,ZNF767P,0.0674470205670275
FOXA1_2,ZNF767P,0.0663657786493214
HAND2,ZNF767P,0.0737147407139202
IRF1,ZNF767P,0.170566070919096
IRF3,ZNF767P,0.0882455871951489
IRF8,ZNF767P,0.0871703645141482
ISRE,ZNF767P,0.199416915279289
POU2F2,ZNF767P,0.151986791020345
POU5F1,ZNF767P,0.127589480551868
PAX5_2,ZNF767P,0.151772728262559
PRDM15,ZNF767P,0.0534919169986321
RUNX,ZNF767P,0.14403263269049
RUNX1,ZNF767P,0.0922496068272724
RUNX-AML,ZNF767P,0.121984928348015
TEAD,ZNF767P,0.0653756434308751
YY1,ZNF767P,0.0899348304592938
ELF3,LINC02570,0.0514211826935842
